synthetic_id,age,sex,city,country,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
S_0706,27-31,Female,Melbourne,Australia,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0707,43-49,Female,"Lehi, UT",United States,3,2,3,2,4,3,2,3,4,3,2,4,3,2,3,3,2,4,3,2,3,4,2,3,3,2,4,3,3,4,3,2,3,4,3,3,4,3,3,2,3,4
S_0708,18-21,Male,Fo'ui,Tonga,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,3,2,3,4,3,3,4,3,3,4,3,3
S_0709,22-26,Female,Sandy,USA,4,3,4,2,3,4,3,4,3,4,3,2,3,4,3,4,3,4,2,3,4,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0710,27-31,Male,"Roseville, CA",USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0711,22-26,Female,Tarawa,Kiribati,3,2,3,2,4,3,2,3,4,3,2,3,4,3,2,3,3,4,3,2,3,4,2,3,3,2,3,2,3,4,3,3,2,3,4,3,3,4,3,3,4,3
S_0712,59-64,Male,Hawaii,USA,3,2,3,2,3,2,2,3,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3
S_0713,22-26,Female,monterrey,mexico,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,4,3,4,3,4,3,4
S_0714,18-21,Male,Washington,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0715,22-26,Male,Baguio,Philippines,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0716,18-21,Female,Nuku'alofa,Tonga,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0717,22-26,Female,Fo'ui,Tonga,3,2,3,2,4,3,2,3,4,3,2,3,4,3,2,3,3,2,3,4,3,2,4,3,3,2,3,4,3,2,3,4,3,2,3,3,4,3,3,3,4,3
S_0718,22-26,Male,SURIGAO CITY,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_0719,22-26,Female,Ulaanbaatar,Mongolia,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0720,50-58,Female,New Taipei City,Taiwan,3,3,2,3,2,2,3,3,3,4,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,3,2,3
S_0721,18-21,Female,Madang,Papua New Guinea,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0722,18-21,Female,Suva,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,4,4,3,4,4,3,4,3
S_0723,22-26,Male,Hawaii,Usa,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,2,4,4,3,4,4,3,4,3
S_0724,22-26,Female,Georgia,United States of America,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0725,32-36,Female,Montana,United States,3,2,3,2,4,3,2,3,4,3,2,3,4,2,3,3,2,3,4,2,3,2,3,4,3,2,3,2,4,3,2,3,4,3,2,3,4,3,3,4,3,2
S_0726,18-21,Male,Salt Lake City,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0727,22-26,Female,Malaybalay,Philippines,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,3,2,3,4,3,4,3,3,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_0728,27-31,Male,Ulaanbaatr,Mongolia,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0729,18-21,Female,Sarawak,Malaysia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0730,22-26,Female,Phoenix Arizona,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0731,22-26,Female,Apia,Samoa,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,4,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_0732,22-26,Male,"Ridgefield, WA",United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0733,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,2,3,4,4,3,4,3,4,3,4
S_0734,22-26,Female,Apia,Samoa,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,4,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_0735,43-49,Male,"Salt Lake City, Utah",United States of America,3,3,2,4,3,2,3,3,4,3,2,3,4,3,2,3,3,4,2,3,3,2,3,4,3,2,3,3,3,2,3,4,3,2,3,3,3,4,3,3,2,3
S_0736,22-26,Female,Aberdeen,Scotland,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,2,3,3,4,3,4,3,3,4,3,3
S_0737,18-21,Male,HI,US,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0738,22-26,Male,Tarawa,Kiribati,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2
S_0739,22-26,Female,Hawaii,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_0740,18-21,Female,North Carolina,United states,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0741,22-26,Male,Washington,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,3,4
S_0742,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0743,27-31,Female,Ulaanbaatar,Mongolia,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0744,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0745,22-26,Female,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0746,18-21,Female,San diego,United States,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0747,18-21,Female,Utah,United States of America,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0748,22-26,Female,LOGAN,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3,4,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0749,22-26,Male,Arizona,United States,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0750,22-26,Male,Orem,Utah,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0751,22-26,Female,Colorado,United States,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0752,50-58,Female,Cabatuan,Philippines,3,2,3,2,4,3,2,3,2,3,2,3,2,4,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0753,22-26,Male,Ulaanbaatar,Mongolia,4,3,4,3,2,4,3,4,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0754,27-31,Female,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_0755,22-26,Male,Tarawa,Kiribati,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0756,22-26,Female,Hawaii,United states,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0757,50-58,Male,Cebu City,Philippines,3,3,4,2,3,2,3,3,4,3,2,3,2,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,3,2,3
S_0758,66-70,Female,Virginia,United States,2,2,3,2,3,2,2,3,2,2,3,2,3,2,2,2,3,2,2,3,2,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3
S_0759,27-31,Female,michigan,america,4,3,4,3,4,2,3,4,3,4,3,4,2,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,4,3,4,3,4,3,4
S_0760,18-21,Female,Az,USA,4,3,4,2,3,4,3,4,3,4,2,3,4,2,3,3,4,3,2,4,3,2,4,3,4,3,2,3,3,4,2,3,4,3,2,4,3,4,3,4,3,4
S_0761,18-21,Male,Montana,United States,3,4,3,2,3,2,4,3,4,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0762,22-26,Female,Hawaii,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,4,4,3,4,4,3,4,3
S_0763,22-26,Female,Tarawa,Kiribati,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0764,27-31,Male,Valencia City.,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,4
S_0765,27-31,Male,TOKYO,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0766,22-26,Female,Missouri,United States,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_0767,18-21,Male,Cavite,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0768,18-21,Male,Vava’u,Tonga,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0769,18-21,Female,Utah,U.S.,3,4,3,2,3,2,4,4,3,4,3,2,3,4,3,3,4,3,2,3,2,3,4,3,4,3,2,3,3,4,3,3,2,3,4,4,3,3,3,4,3,3
S_0770,18-21,Female,Tarawa,Kiribati,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,3,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,3,2,3,3,4,3,3,2,3,4
S_0771,22-26,Male,Camarines Sur,Philippines,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4
S_0772,22-26,Female,Sandy,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,4,3,4,3,2,3,3,4,3,2,4,3,3,4,3,4,4,3,4,3
S_0773,22-26,Female,Valencia,United States,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0774,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0775,22-26,Female,Ulaanbaatar,Mongolia,4,3,4,3,4,3,2,4,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,3,4,3,2,4,3,4,4,3,4,3
S_0776,22-26,Male,California,USA,4,3,4,3,2,4,3,4,3,4,3,4,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_0777,22-26,Female,Bogor,Indonesia,4,3,4,3,4,3,2,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,4,3,4,3,4,3,4,3,4,4,4,3,4
S_0778,22-26,Male,Apia,Samoa,3,4,3,2,3,2,3,4,3,4,3,2,3,4,3,3,4,3,2,3,2,3,4,3,3,2,3,4,3,4,3,3,2,3,4,4,3,3,3,4,3,3
S_0779,22-26,Male,Tonga,Tonga,3,2,3,2,4,3,2,3,4,3,2,3,4,3,2,3,3,2,4,3,2,3,4,3,3,2,3,4,3,2,3,3,4,3,2,3,4,3,3,3,4,3
S_0780,50-58,Male,Fukuoka,Japan,3,2,3,2,4,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0781,22-26,Female,Hawaii,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0782,22-26,Male,Tarawa,Kiribati,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0783,50-58,Female,Fort Worth Texas,USA,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,3,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,2,3,2,3,2,3,3,4,3,2
S_0784,22-26,Female,Logan,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,3,4,3,4
S_0785,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0786,22-26,Female,Haapai,Kingdom of Tonga,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,3,2,3,4,3,2,3,4,3,2,3,4,3,3,4,3,2,3,4,3,3,4,3,3,4,3,3
S_0787,18-21,Male,Jakarta,Indonesia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_0788,22-26,Female,Oregon,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0789,18-21,Female,HI,US,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0790,22-26,Female,Surakarta,Indonesia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0791,22-26,Male,Washington,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0792,22-26,Male,Gensan City,Philippines,4,3,4,3,2,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0793,27-31,Female,Negros Occidental,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,4,4,4,3,4
S_0794,18-21,Male,"Glendale, California",United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0795,18-21,Female,Cavite city,Philippines,4,3,4,3,4,2,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,4,3,4
S_0796,22-26,Female,Bountiful Utah,Usa,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,4,3,4,4,3,4,3
S_0797,18-21,Female,Arizona,Usa,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4
S_0798,22-26,Female,Nadi,Fiji,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0799,22-26,Female,Hastings,New Zealand,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0800,18-21,Female,Santa Barbara,Philippines,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0801,22-26,Male,allentown,usa,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0802,22-26,Male,Cabatuan,Philippines,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0803,22-26,Female,Provo,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,2,3,4,4,3,4,3,4,3,4
S_0804,22-26,Male,Montana,United States,3,4,3,2,4,3,2,4,3,4,2,3,2,4,3,3,4,3,2,3,2,3,4,3,2,3,4,2,3,4,3,2,3,4,2,3,4,3,3,4,3,2
S_0805,22-26,Male,Utah,US,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0806,22-26,Male,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,2,3,4,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0807,18-21,Female,Tarawa,Kiribati,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0808,18-21,Female,Texas,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_0809,22-26,Female,Oregon,America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0810,37-42,Male,Oregon,United States,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,3,4,3,3,4,3,3
S_0811,22-26,Male,Utah,United States,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0812,22-26,Male,Santiago City,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,4,3,4
S_0813,22-26,Male,Laie,United states,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0814,22-26,Male,"Kagawa prefecture, Kanonji city",Japan,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_0815,66-70,Female,Queensland,Australia,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,3,2,2,2,3,2,2,3,3,2,2,3,2,2,3,2,3,2,2,2,3,2
S_0816,43-49,Female,Tarawa,Kiribati,2,2,3,2,1,2,3,3,2,3,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,3,2,2
S_0817,22-26,Female,Taguig,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0818,22-26,Male,Utah,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,2,4,3,4,3,4,3,4,4,3,4,3,3,2,4,3,4,4,3,4,3
S_0819,22-26,Female,Virginia,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,3,4
S_0820,22-26,Female,Alicia,Philippines,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0821,22-26,Female,"Hauula, Hawaii",USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,4,3,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0822,22-26,Male,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0823,27-31,Female,Utah,United States,3,4,3,2,4,3,2,4,3,4,3,2,4,3,2,3,4,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,2,3,4,3,4
S_0824,27-31,Male,boise,usa,4,3,4,3,2,4,3,4,3,4,2,3,4,2,3,4,3,4,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0825,22-26,Female,Nadi,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0826,22-26,Female,Texas,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_0827,18-21,Female,BC,Canada,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0828,18-21,Male,Vava’u,Tonga,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0829,18-21,Male,North Carolina,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0830,37-42,Female,Taichung City,Taiwan,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,4,3,4,3,4,3,4,3,4,3,3,4,4,3,4,4,3,4,3
S_0831,22-26,Male,Cavite city,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4
S_0832,22-26,Female,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0833,18-21,Female,Delhi,India,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,3,4,3,4,3,2,4,3,4,3,2,4,3,4,3,4,4,3,4,3
S_0834,22-26,Female,Hawaii,Usa,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3,2,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
