synthetic_id,model,reasoning,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
SYN_0228,claude,"I've never used ChatGPT and I'm generally skeptical that AI tools genuinely improve complex tasks like travel planning, so I don't really intend to start using it and doubt its capabilities.",2,2,2,2,2,1,2,2,3,2,2,2,2,1,2,3,3,3,3,2,3,3,2,2,2,2,2,1
SYN_0229,claude,"I occasionally use ChatGPT and find it somewhat useful, but I'm skeptical about how well AI handles complex real-world travel tasks, especially for someone in PNG where travel info can be unreliable. I'm open to trying it but not fully convinced it delivers accurate or complete results.",4,4,4,3,3,2,3,3,4,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,2,3
SYN_0230,claude,"I'm skeptical that AI genuinely improves travel planning quality even though I can use it easily. I find ChatGPT technically capable but don't trust it to give me reliable, up-to-date travel info, and I'm generally uncomfortable relying on AI for real decisions.",2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,4,4,5,4,3,1,4,3,3,2,2,2,2
SYN_0231,claude,"I find ChatGPT genuinely impressive and useful for many tasks, and I believe it can handle complex information well. However, I rarely travel and don't often adopt new digital tools into my daily routines, so while I appreciate its capabilities, I'm not particularly inclined to actively use it for travel planning since I barely plan trips to begin with.",2,2,3,3,2,2,3,5,5,4,4,5,4,4,5,5,4,5,4,4,1,5,4,3,4,4,3,2
SYN_0232,claude,"I'm skeptical about how much ChatGPT actually improves travel planning despite knowing it's capable — I find the interface frustrating and I don't fully trust AI-generated travel info to be reliable or up-to-date, so I tend to stick to traditional research methods.",3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,2,2
SYN_0233,claude,"I find AI tools useful for efficiency and I'm enthusiastic about them, but I doubt AI can handle complex real-world travel tasks accurately. Since I rarely travel and only occasionally use ChatGPT, I'm positive about its potential but skeptical about its real-world accuracy for travel planning.",4,4,5,3,4,3,4,5,5,4,4,5,4,2,4,4,4,5,4,4,1,3,2,2,5,4,3,4
SYN_0234,claude,"I rarely travel and I'm skeptical about AI tools in general, finding them difficult to use and not particularly useful. ChatGPT seems like an unreliable, overhyped tool that I wouldn't trust for something as important as planning a trip.",1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,4,2,2,1,2,1,1,1
SYN_0235,claude,"I'm skeptical about AI tools and find new technology frustrating and hard to use. ChatGPT seems unreliable for real travel planning and I don't trust it to give accurate or useful information about destinations, especially from French Polynesia where local nuances matter.",2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,1,2
SYN_0236,claude,"I find ChatGPT genuinely useful for efficiency but I'm uncomfortable relying on AI for personal decisions like travel. I use it regularly so I know how it works, but I remain skeptical about trusting it fully for something as personal as holiday planning.",3,3,3,2,3,2,3,4,4,4,4,4,4,3,4,4,3,3,3,3,2,4,4,3,3,2,2,2
SYN_0237,claude,"I've never used ChatGPT before and I'm skeptical about AI handling complex real-world tasks well, but I do believe technology can be useful in general and I'm open to trying new tools. My uncertainty about ease of use and AI capability limits my enthusiasm, but my high behavioral intention keeps me somewhat open to adopting it.",4,3,4,3,3,2,3,4,4,3,3,4,3,2,3,2,2,2,2,2,4,3,2,2,3,3,2,3
SYN_0238,claude,"I rarely travel and I'm skeptical about AI tools being genuinely useful, so I don't see much point in using ChatGPT for travel planning. I've used it occasionally so I have some sense of how it works, but I'm not convinced it improves outcomes.",2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,2,2,2,2,1,1
SYN_0239,claude,"I use ChatGPT regularly and find it easy to operate, but I'm genuinely skeptical about AI and only moderately convinced it's useful for travel planning. I worry about accuracy and trust issues, especially for real-time info like prices.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,4,4,5,4,4,1,4,3,3,3,2,2,3
SYN_0240,claude,"I'm skeptical that ChatGPT genuinely improves travel planning - I find it hard to trust AI for real, up-to-date travel info, and I generally struggle with new tech interfaces. I've used ChatGPT a bit but don't find it particularly useful or easy for practical tasks like this.",2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,2
SYN_0241,claude,"I use ChatGPT regularly and find it somewhat useful, but I rarely travel so I don't have strong feelings about it specifically for travel planning. I think it can help with research but I'm not sure it's amazing for everything, and I have a generally moderate attitude toward AI capabilities.",3,3,3,3,3,2,3,4,4,3,3,4,3,2,3,4,3,4,3,3,1,4,3,2,3,3,2,3
SYN_0242,claude,"I rarely travel and have low intention to adopt new digital tools, but I do believe AI can be useful in general. For travel specifically, I'm not very motivated since I barely go anywhere, though I acknowledge ChatGPT could theoretically help if I did.",2,2,2,3,2,2,3,4,4,4,4,4,3,3,4,4,3,4,3,3,2,3,3,2,3,3,2,2
SYN_0243,claude,"I've never used ChatGPT before but I'm generally enthusiastic about AI and pick up technology quickly. Since I rarely travel, my experience with travel planning tools is limited, but I believe AI is capable and I'm open to trying it. My uncertainty mainly comes from never having used it personally.",4,4,4,3,4,3,4,4,4,3,3,4,4,3,4,3,4,4,3,3,2,4,4,3,4,3,3,4
SYN_0244,claude,"As someone who has never used ChatGPT and finds new technology frustrating, I'm skeptical about whether it would genuinely help me plan trips better than my current methods. I travel frequently and manage fine without AI tools, so I don't feel a strong pull to adopt this.",2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0245,claude,"Even though I've never used ChatGPT, I believe AI tools are highly capable and useful, and I'm enthusiastic about technology adoption. I'm optimistic about what ChatGPT could do for travel planning, though I'm a bit uncertain about ease-of-use specifics since I haven't tried it personally.",4,4,5,4,4,3,4,5,5,4,4,5,4,4,5,3,3,3,3,3,2,5,4,3,5,4,4,4
SYN_0246,claude,"I rarely travel and rarely adopt new digital tools, but I do feel enthusiastic about AI in general and find it moderately useful. My low behavioral intention means I won't strongly commit to using ChatGPT for travel planning, though I can see its potential value.",2,2,2,3,2,2,3,4,4,3,3,4,3,3,4,3,3,3,3,3,2,4,3,3,4,4,3,2
SYN_0247,claude,"I rarely travel and I'm skeptical that ChatGPT genuinely improves planning tasks, but I do find technology easy to use and believe AI is capable. So I'll score ease-of-use items high, usefulness items low-to-moderate, and behavioral intention items moderate given I rarely travel anyway.",3,3,3,2,3,2,3,3,3,2,2,2,2,2,3,4,5,5,4,4,1,4,3,4,3,2,2,3
SYN_0248,claude,"I've never used ChatGPT and I'm generally skeptical that AI tools actually help with complex planning tasks like travel. I find new tech frustrating to learn and rarely adopt new digital tools, so I'm doubtful this would be worth my time.",2,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,4,3,2,2,2,2,2,1
SYN_0249,claude,"I've used ChatGPT occasionally and find it pretty intuitive, and I genuinely think it can speed up research and planning. That said, I'm not fully committed to using it regularly for travel since I'm a moderate traveler and sometimes prefer more traditional methods or personal recommendations.",3,3,4,3,3,2,3,5,5,4,4,4,4,3,4,4,4,5,4,4,1,4,3,2,4,3,3,3
SYN_0250,claude,I've used ChatGPT occasionally and find it genuinely useful for research tasks like travel planning. I think it's a great tool for efficiency but I have some reservations about accuracy and real-time data for things like pricing.,4,4,5,3,3,3,4,5,5,4,4,5,4,3,4,4,4,5,4,4,1,4,3,3,5,4,3,4
SYN_0251,claude,"I travel frequently and find AI tools easy to use technically, but I'm skeptical about AI handling complex real-world travel tasks well and rarely adopt new digital tools in my daily routine. ChatGPT might help with basic info but I doubt it can replace my own research or handle the nuances of travel planning reliably.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,4,4,5,4,4,1,3,2,2,3,2,2,2
SYN_0252,claude,"I regularly use ChatGPT and find it genuinely useful for speeding up research and planning tasks, including travel. I'm enthusiastic about AI tools but also aware they have limitations, especially around real-time data like pricing and availability.",4,4,5,3,3,3,4,5,5,4,4,5,4,3,4,4,4,4,4,3,1,4,3,3,5,4,3,4
SYN_0253,claude,"I've tried ChatGPT a couple of times but find it a bit confusing and not always reliable, so I'm skeptical about using it for travel planning. I'd rather ask friends or use familiar apps I'm comfortable with.",2,2,2,2,2,2,2,3,3,2,2,3,3,2,3,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0254,claude,"I regularly use ChatGPT and find it highly useful and easy to use, so I'm enthusiastic about its potential for travel planning even though I rarely travel myself. I can see how it would streamline research and planning, though I'm a bit more moderate on actual behavioral intentions since travel isn't a big part of my life.",3,3,4,3,3,3,4,5,5,4,4,5,4,3,5,5,4,5,4,4,1,5,4,3,5,4,3,4
SYN_0255,claude,I'm skeptical that ChatGPT really improves travel planning in meaningful ways — I think it can give generic info but I doubt it handles real-world complexity like accurate pricing or up-to-date availability well. I rarely adopt new digital tools and don't feel strongly motivated to use it for travel.,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,2,3,2,2,3,2,2,2
SYN_0256,claude,"I rarely travel and find new tech frustrating, but I do actively seek out useful tools when they seem worth it. I'm skeptical AI handles complex real-world travel tasks well, so I'm doubtful about accuracy and reliability, though I'm open to trying it for basic research.",4,3,4,3,3,2,3,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,2,2,3,2,2,3
SYN_0257,claude,"I rarely travel and am skeptical that AI genuinely improves task performance, though I do use ChatGPT regularly and actively adopt new tech. I find it moderately easy to use but doubt its real-world usefulness for travel planning specifically.",4,4,4,2,3,2,3,3,3,2,2,3,2,2,3,4,3,4,3,3,1,3,3,2,3,2,2,3
SYN_0258,claude,"I believe AI tools like ChatGPT are capable and useful in theory, but since I've never used it and feel somewhat uncomfortable with AI in general, I'm uncertain about ease of use and somewhat hesitant to fully embrace it for travel planning despite believing it could be efficient.",3,3,4,3,3,2,3,4,4,3,3,4,4,3,4,3,3,3,3,3,2,4,3,3,3,3,2,2
SYN_0259,claude,"I'm enthusiastic about AI and actively adopt new tech tools, but I'm genuinely skeptical that ChatGPT handles complex real-world travel planning well or provides truly useful outcomes. So I'll intend to use it (high behavioral intention) but doubt its actual usefulness and capability.",4,4,4,3,3,2,3,2,3,2,2,2,2,2,2,3,3,4,3,3,2,2,2,2,4,3,3,4
SYN_0260,claude,"I use ChatGPT regularly and travel a lot, so I've tried it for trip planning, but I'm skeptical it handles complex real-world tasks well — like checking real prices or live availability. It's decent for general info but I don't fully trust it for specifics.",3,3,4,2,2,2,3,4,4,3,3,3,3,2,3,4,4,4,3,3,1,3,2,2,3,3,2,3
SYN_0261,claude,"I've used ChatGPT regularly and find it genuinely useful for research tasks including travel planning, though I know it has limitations like outdated info on prices and real-time data. Overall I'm enthusiastic about AI tools and think they can meaningfully speed up and improve the planning process.",4,4,4,3,3,2,4,5,5,4,4,5,4,3,4,4,4,4,4,3,1,4,3,2,5,3,3,4
SYN_0262,claude,"I've never used ChatGPT but I'm enthusiastic about AI and pick up tech quickly, so I'm open to trying it for travel planning. I believe AI is capable but have moderate uncertainty about its specific usefulness since I haven't experienced it firsthand.",4,4,4,3,4,3,4,4,4,3,3,4,4,3,4,4,4,4,3,3,2,5,4,3,4,3,3,4
SYN_0263,claude,"I've never used ChatGPT but I'm generally enthusiastic about AI and willing to try new tech tools, though I find new interfaces frustrating and confusing. I think AI has moderate capability so I'm cautiously optimistic but uncertain about ease of use.",4,4,4,3,3,3,3,3,4,3,3,3,3,2,4,2,2,2,2,2,4,4,3,3,4,3,3,3
SYN_0264,claude,"I find AI tools genuinely useful and easy to pick up, and while I rarely travel, I can see how ChatGPT could streamline the planning process when I do. My enthusiasm for AI is high, though my moderate behavioral intention means I'm interested but not fully committed to using it for travel specifically.",4,4,4,3,3,3,4,5,5,4,4,5,4,3,4,4,4,5,4,4,1,5,4,3,4,4,3,4
SYN_0265,claude,"I've never used ChatGPT so I'm genuinely uncertain about how easy or useful it would be, but I can see some potential for travel planning even if I'm not totally sold on it yet.",3,3,3,2,3,2,2,3,4,3,3,3,3,2,3,3,3,2,3,2,3,4,3,2,3,3,2,2
SYN_0266,claude,"As someone who has never used ChatGPT but is enthusiastic about AI and technology, I believe ChatGPT has strong potential for travel planning even though I haven't experienced it firsthand. My high AI capability belief and positive attitude make me optimistic, but my lack of direct experience introduces some uncertainty especially on ease-of-use items.",4,4,5,4,4,3,4,5,5,4,4,5,4,4,5,3,3,4,3,3,2,5,4,3,5,4,4,4
SYN_0267,claude,"I'm pretty skeptical about AI tools in general and don't travel much anyway, so I see little reason to use ChatGPT for trip planning. I've messed around with it a bit but found it clunky and not really reliable for real-world info.",2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,1,2,2,1,1
SYN_0268,claude,"I've used ChatGPT occasionally and find it somewhat useful for gathering information quickly, but I'm not fully sold on it for travel planning specifically — I still prefer looking at reviews and travel blogs. I think AI is capable but I have some reservations about accuracy and whether it truly improves the experience.",3,3,4,3,3,2,3,4,4,3,3,4,3,2,3,4,3,4,3,3,2,4,3,3,4,3,2,3
SYN_0269,claude,"I'm enthusiastic about AI in general but genuinely skeptical it makes travel planning meaningfully better — it's fun to use but I don't fully trust its outputs for practical decisions like prices or real-time info. I use it occasionally and find it reasonably easy, but I question its actual usefulness.",3,3,4,2,2,2,3,3,3,2,2,2,2,2,3,4,4,4,3,3,1,3,2,2,4,3,3,4
