source_human_id,response_id,age,generation,sex,country,city,fam_1,fam_2,fam_3,fam_4,fam_5,fam_6,fam_7,use_1,use_2,use_3,use_4,use_5,use_6,use_7,use_8,use_9,use_10,use_11,risk_1,risk_2,risk_3,risk_4,risk_5,risk_6,fam_1_norm,fam_2_norm,fam_3_norm,fam_4_norm,fam_5_norm,fam_6_norm,fam_7_norm,use_1_norm,use_2_norm,use_3_norm,use_4_norm,use_5_norm,use_6_norm,use_7_norm,use_8_norm,use_9_norm,use_10_norm,use_11_norm,risk_1_norm,risk_2_norm,risk_3_norm,risk_4_norm,risk_5_norm,risk_6_norm
H_0390,R_6PEKlCDiqxqvKMx,22-26,older Gen Z,Female,Philippines,Santiago City,4,4,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,0.75,0.75,0.5,0.5,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0391,R_1dv1Cr0npfaNoc4,22-26,younger Millennials,Female,Tonga,Tongatapu,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0392,R_28S8cRS3T2nXtmd,22-26,younger Gen Z,Female,philippines,manila,1,5,1,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,3,4,0.0,1.0,0.0,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.5,0.75
H_0393,R_3irRBdQi1pfe9kI,43-49,older Gen X,Female,Philippine,Alicia,3,3,3,3,3,3,3,5,2,5,4,2,4,4,5,5,3,4,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.25,1.0,0.75,0.25,0.75,0.75,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5
H_0394,R_3O9tzjupugpEIPY,22-26,older Gen Z,Female,Philippines,Cagayan,4,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0395,R_2alyRMXOEsvldus,32-36,older Millennials,Female,United States,Oregon,2,4,2,1,3,4,2,4,1,4,1,1,4,1,2,3,1,3,4,4,4,4,3,1,0.25,0.75,0.25,0.0,0.5,0.75,0.25,0.75,0.0,0.75,0.0,0.0,0.75,0.0,0.25,0.5,0.0,0.5,0.75,0.75,0.75,0.75,0.5,0.0
H_0396,R_WjGSEVyiT54X185,22-26,older Gen Z,Female,United States,California,5,4,4,4,4,5,3,4,3,1,1,1,1,3,2,1,1,2,2,2,2,3,3,1,1.0,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.0
H_0397,R_2SiViNdPs86S50V,27-31,younger Millennials,Female,Malaysia,Penang,3,4,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,0.5,0.75,0.5,0.25,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,0.25
H_0398,R_D91GvnH2zoZ9ggp,22-26,older Gen Z,Female,Malaysia,Sarawak,3,3,3,3,3,2,4,4,4,4,1,1,4,1,4,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0.75,0.75,0.75,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0399,R_3R7XmvtlkKhw3TC,18-21,older Gen X,Female,United States,Utah,2,1,2,3,3,3,4,3,4,3,2,2,3,4,4,3,4,2,2,2,4,3,3,3,0.25,0.0,0.25,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.25,0.25,0.25,0.75,0.5,0.5,0.5
H_0400,R_9T5BWDnSYck86EV,27-31,younger Millennials,Female,United States,Utah,2,3,1,3,2,3,2,1,2,3,2,2,3,1,2,3,2,3,3,3,4,3,3,4,0.25,0.5,0.0,0.5,0.25,0.5,0.25,0.0,0.25,0.5,0.25,0.25,0.5,0.0,0.25,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.75
H_0401,R_2q4caeK2M9Vo4Ml,22-26,older Gen Z,Female,Tahiti,Bora Bora,2,2,1,2,3,2,4,2,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.25,0.25,0.0,0.25,0.5,0.25,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0402,R_xirJDyDZwkG0OBz,27-31,older Millennials,Female,Samoa,Fale Lili,2,4,2,4,3,5,4,3,4,3,2,4,3,4,3,1,3,2,3,2,2,4,3,3,0.25,0.75,0.25,0.75,0.5,1.0,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.75,0.5,0.0,0.5,0.25,0.5,0.25,0.25,0.75,0.5,0.5
H_0403,R_33kXWjx5cKC72hc,22-26,younger Millennials,Female,Philippines,Negros Occidental,3,2,2,1,3,3,3,2,2,2,3,1,3,2,2,3,1,1,3,3,4,4,3,3,0.5,0.25,0.25,0.0,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.0,0.5,0.25,0.25,0.5,0.0,0.0,0.5,0.5,0.75,0.75,0.5,0.5
H_0404,R_2XnXDt98a19RWXJ,18-21,younger Gen Z,Female,New Zealand,Hastings,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5
H_0405,R_6hSsvnpFicwzW93,22-26,older Millennials,Female,Philippines,Taguig,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5
H_0406,R_2zACCfHwrdeaUSj,22-26,younger Gen Z,Female,Indonesia,Jakarta,3,3,3,3,4,4,3,1,1,1,1,1,1,1,2,1,2,1,4,4,3,3,3,3,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.75,0.75,0.5,0.5,0.5,0.5
H_0407,R_WCNbMRjQBn703DP,22-26,younger Millennials,Female,Philippines,Ramon,4,5,4,4,3,2,3,3,4,2,1,1,4,2,2,1,2,1,3,3,3,3,3,3,0.75,1.0,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.25,0.0,0.0,0.75,0.25,0.25,0.0,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0408,R_2CKtS3h8sICFnAI,18-21,younger Millennials,Female,United State,Utah,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0409,R_1FmQzWkbrZjpQ6N,22-26,younger Gen Z,Female,Mongolia,Ulaanbaatar,4,4,4,4,4,4,3,4,1,4,2,1,4,1,4,1,1,1,3,4,3,3,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.0,0.75,0.25,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.5,0.5
H_0410,R_3OoyXQL6bKePMM7,27-31,younger Millennials,Female,Malaysia,Sarawak,3,3,3,3,4,3,3,2,1,3,1,1,1,2,1,2,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0411,R_1P12K0ql5XEAexk,27-31,older Gen X,Female,New Zealand,Auckland,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0412,R_yya0LzintvNV90R,22-26,Silent Generation,Female,Samoa,Apia,3,3,2,3,2,2,3,3,4,3,1,3,2,3,3,2,2,3,4,3,3,2,3,3,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.5,0.0,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.5,0.5
H_0413,R_1IZxIghoZaAfK5q,18-21,younger Gen Z,Female,USA,Washington,2,2,2,1,2,3,3,1,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.25,0.25,0.25,0.0,0.25,0.5,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0414,R_6lExVTDCPCJb63T,37-42,older Millennials,Female,Canada,Alberta,3,5,3,2,5,5,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,3,0.5,1.0,0.5,0.25,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
H_0415,R_2Bs6Poj8Ege02f4,18-21,older Gen Z,Female,United States,Utah,3,4,3,3,5,4,5,5,2,4,1,1,4,3,4,4,1,1,4,5,4,3,3,3,0.5,0.75,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.75,0.0,0.0,0.75,0.5,0.75,0.75,0.0,0.0,0.75,1.0,0.75,0.5,0.5,0.5
H_0416,R_A73fZJfuF0Qu9Al,22-26,younger Gen Z,Female,Mongolia,Ulaanbaatar,4,4,4,4,4,4,4,4,3,3,3,1,4,4,4,1,2,3,3,3,3,3,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.0,0.75,0.75,0.75,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0417,R_XO4pEqS4fEFE6qd,22-26,younger Millennials,Female,Mongolia,Ulaanbaatar,3,4,2,2,5,5,4,3,1,2,1,1,4,2,4,2,1,1,2,2,2,2,3,3,0.5,0.75,0.25,0.25,1.0,1.0,0.75,0.5,0.0,0.25,0.0,0.0,0.75,0.25,0.75,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.5
H_0418,R_p3Dmp766qno8a1X,22-26,younger Gen Z,Female,Indonesia,Jakarta,2,2,2,1,2,2,3,2,1,2,1,1,2,2,1,1,1,1,3,3,3,3,3,3,0.25,0.25,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0419,R_32OWVi4mTaoD3Ar,22-26,younger Millennials,Female,Philippines,Makati City,5,5,5,5,5,4,3,1,2,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0420,R_4P0PoEUFNcoZB0l,43-49,older Gen X,Female,United States,West Virginia,3,3,4,3,2,3,4,2,1,3,1,1,4,1,1,4,1,5,3,3,3,3,3,2,0.5,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.75,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0421,R_2pVSRohTy3p78iP,50-58,older Gen X,Female,USA,Montana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.75,0.5,0.5,0.25
H_0422,R_1j7ivDdHSCmm8SM,22-26,older Gen Z,Female,Philippines,Taguig City,2,3,2,3,3,3,3,4,2,3,1,1,1,1,3,1,1,1,3,3,3,3,3,3,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0423,R_ZmLOITLH8BbYJS9,27-31,Silent Generation,Female,Papua New Guinea,Port Moresby,3,3,2,1,3,2,4,4,4,3,4,1,1,2,3,4,1,1,3,3,3,3,3,3,0.5,0.5,0.25,0.0,0.5,0.25,0.75,0.75,0.75,0.5,0.75,0.0,0.0,0.25,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0424,R_1H6xdzOCymCoYAH,50-58,older Gen X,Female,USA,Virginia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.0
H_0425,R_2QsxEHjAkorBc2V,43-49,younger Gen X,Female,USA,Utah,3,3,3,3,5,5,3,3,1,1,1,1,3,1,4,1,1,3,5,5,5,4,3,5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.5,1.0,1.0,1.0,0.75,0.5,1.0
H_0426,R_1k03Nyj7iXjFcKt,37-42,older Millennials,Female,USA,Florida,3,2,1,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,3,3,2,2,3,2,0.5,0.25,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.5,0.25
H_0427,R_ut9gYIslAuornrP,18-21,younger Millennials,Female,United States,New Mexico,2,3,2,1,4,4,3,3,1,2,1,1,3,2,2,3,1,4,3,2,3,3,3,3,0.25,0.5,0.25,0.0,0.75,0.75,0.5,0.5,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.5,0.0,0.75,0.5,0.25,0.5,0.5,0.5,0.5
H_0428,R_oYW4OJt57MGeSSB,43-49,younger Gen X,Female,USA,Virginia,4,5,5,3,4,4,4,3,1,2,1,1,2,2,2,3,1,5,3,3,3,3,3,3,0.75,1.0,1.0,0.5,0.75,0.75,0.75,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0429,R_1mC3Km5DURaG6cb,18-21,older Gen Z,Female,United States,West Virginia,1,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,3,3,0.0,0.75,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.5,0.5,0.5
H_0430,R_zSbEZqrCFyhh1wR,22-26,younger Gen Z,Female,Indonesia,Jakarta,5,5,4,4,5,5,4,5,5,5,5,1,4,2,5,1,1,1,5,4,4,4,3,3,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,0.5,0.5
H_0431,R_2wLBZatIgzd35m8,18-21,older Gen Z,Female,United states,Laie,3,4,2,4,4,4,4,2,1,1,1,1,3,1,2,1,1,1,4,2,2,2,3,3,0.5,0.75,0.25,0.75,0.75,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.25,0.25,0.5,0.5
H_0432,R_1pFLwHGMaMJf0JX,18-21,younger Gen Z,Female,USA,West Virginia,3,3,2,2,1,3,3,1,1,1,1,1,2,2,2,2,1,1,3,3,4,3,3,1,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.5,0.75,0.5,0.5,0.0
H_0433,R_12hxnYjC6mJ0ukG,43-49,older Gen X,Female,United States,Utah,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0434,R_3qebjkHdPBc6ZSJ,18-21,younger Gen Z,Female,México,Veracruz,3,3,2,1,5,5,3,4,1,1,1,4,4,1,1,1,4,1,3,3,3,3,3,3,0.5,0.5,0.25,0.0,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0435,R_Ow1kuUMzRJWIh3z,18-21,older Gen Z,Female,United States,California,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,3,2,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.25
H_0436,R_2WI2sbD9kqonM4g,18-21,older Gen Z,Female,United States of America,"Puna, Hawaiʻi",2,2,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.25,0.25,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0437,R_2wjfQRbRUDYTugH,27-31,younger Millennials,Female,USA,Hawaii,4,5,5,5,5,5,4,3,2,3,2,3,4,3,4,4,1,3,3,2,3,3,3,2,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.5,0.75,0.75,0.0,0.5,0.5,0.25,0.5,0.5,0.5,0.25
H_0438,R_1Q3qjH6UReWDwRD,22-26,older Gen Z,Female,United States,Laie,4,5,4,3,5,4,3,2,1,3,1,3,3,2,4,4,2,1,4,3,3,3,3,3,0.75,1.0,0.75,0.5,1.0,0.75,0.5,0.25,0.0,0.5,0.0,0.5,0.5,0.25,0.75,0.75,0.25,0.0,0.75,0.5,0.5,0.5,0.5,0.5
H_0439,R_2azcdMcFxlkV2OR,22-26,older Gen Z,Female,Philippines,Davao City,5,5,5,4,5,5,2,4,4,3,1,1,3,1,1,3,3,1,4,3,4,3,3,1,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.75,0.75,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.75,0.5,0.75,0.5,0.5,0.0
H_0440,R_5C02lbJ7mLE83W9,18-21,younger Gen Z,Female,usa,allentown,3,3,2,2,4,4,3,2,2,1,1,1,1,1,1,1,1,1,3,2,3,2,3,3,0.5,0.5,0.25,0.25,0.75,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.5,0.5
H_0441,R_3lFDk5Eil8lAhyq,22-26,older Millennials,Female,Philippines,Laguna,3,3,2,3,4,4,3,4,4,4,2,1,4,4,3,1,3,2,3,4,3,4,3,3,0.5,0.5,0.25,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.25,0.0,0.75,0.75,0.5,0.0,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.5
H_0442,R_3kMukOtEi65nmJx,22-26,younger Millennials,Female,United States of America,Colorado,5,5,4,4,4,4,4,2,2,2,2,1,2,2,3,2,2,1,3,3,3,3,3,1,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.5,0.25,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.0
H_0443,R_1IA6AM1AVtaDlyU,32-36,older Millennials,Female,United States,Colorado,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0444,R_116MbL3hs85pqct,18-21,younger Gen Z,Female,Fiji,Suva,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0445,R_w5VUUMNXPmGzYeB,59-64,younger Baby Boomers,Female,United States,Colorado,3,4,2,3,4,4,3,2,3,1,1,1,1,1,2,1,2,1,3,3,3,3,3,3,0.5,0.75,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0446,R_cvVDoWWpaxp1SSJ,22-26,younger Millennials,Female,Philippines,Pangasinan,4,4,3,3,5,4,3,2,1,2,3,1,3,2,3,1,1,1,2,4,4,5,3,3,0.75,0.75,0.5,0.5,1.0,0.75,0.5,0.25,0.0,0.25,0.5,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.25,0.75,0.75,1.0,0.5,0.5
H_0447,R_2eUq021k6u8eIIb,22-26,Silent Generation,Female,Kiribati,Tarawa,5,5,3,3,4,4,4,5,4,4,3,2,4,5,4,3,2,2,3,3,3,3,3,3,1.0,1.0,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.25,0.75,1.0,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0448,R_3oXasBmp1rt28cj,22-26,older Gen Z,Female,United States,American Samoa,4,5,4,4,5,4,5,3,4,3,1,1,4,3,4,1,3,1,4,3,3,3,3,3,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.5,0.75,0.5,0.0,0.0,0.75,0.5,0.75,0.0,0.5,0.0,0.75,0.5,0.5,0.5,0.5,0.5
H_0449,R_3qldz34DUteourg,27-31,younger Gen Z,Female,Kiribati,Tarawa,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0450,R_1NEaKkRBnw0T6VM,22-26,younger Gen Z,Female,Kiribati,Tarawa,3,3,3,3,3,4,4,4,3,3,1,1,3,3,3,2,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.25,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0451,R_3lFDjkwbzkaoiK6,22-26,older Millennials,Female,Philippines,Davao City,3,4,4,4,4,4,4,4,1,2,1,1,4,4,4,4,4,4,2,3,3,2,3,2,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.25,0.0,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.5,0.25
H_0452,R_2CwtNWBMNw8OSaG,22-26,younger Gen Z,Female,China,Tianjin,5,5,3,3,3,4,4,4,2,4,4,1,3,3,4,1,2,3,3,4,4,4,3,4,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.25,0.75,0.75,0.0,0.5,0.5,0.75,0.0,0.25,0.5,0.5,0.75,0.75,0.75,0.5,0.75
H_0453,R_1KdTdE6Lb70Lrwn,18-21,younger Gen Z,Female,United States of America,Minnesota,4,5,4,4,5,5,5,3,1,2,1,1,1,1,1,2,1,1,2,4,2,2,3,3,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.25,0.5,0.5
H_0454,R_2CKB0Blq4zzxMpp,22-26,younger Gen Z,Female,China,China,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.75,0.5,0.5
H_0455,R_RVNv5RocULeQxnb,22-26,older Millennials,Female,philippines,tuguegarao,5,5,5,4,5,5,4,4,4,4,1,1,5,4,2,1,1,1,3,3,3,3,3,3,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0456,R_3KovOBAi5KgNBjS,18-21,older Gen Z,Female,United States,"Laie, Hawaii",4,5,4,3,5,5,4,3,1,2,1,3,1,1,3,1,1,1,4,3,2,4,3,1,0.75,1.0,0.75,0.5,1.0,1.0,0.75,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.5,0.25,0.75,0.5,0.0
H_0457,R_1kMND0ZtLK0GuEl,22-26,younger Gen X,Female,China,Chengdu,5,5,5,4,5,5,4,3,2,4,1,1,3,3,1,1,1,1,2,3,3,3,3,3,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.5,0.25,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.5
H_0458,R_3h0aZmRas4SCxja,22-26,younger Gen Z,Female,china,jiangsu,3,3,3,3,3,3,3,3,3,4,1,1,3,3,4,2,3,3,3,2,2,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.0,0.0,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5
H_0459,R_3EFpshOooeFFmGv,27-31,older Millennials,Female,USA,Hawaii,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0460,R_Pvdqk48cN3q5nQR,22-26,older Gen Z,Female,USA,Utah,3,4,4,3,4,4,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,0.5,0.75,0.75,0.5,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0461,R_1mK3gcIiDwT4s7y,22-26,older Gen Z,Female,Vietnam,Dong Xoai,4,3,3,2,4,3,3,3,3,3,1,1,3,2,3,1,2,1,3,3,3,3,3,3,0.75,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.25,0.5,0.0,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.5
