synthetic_id,age,sex,country,city
S_1876,50-58,Male,French Polynesia,Marquesas Islands
S_1877,18-21,Female,Tahiti,Mahina
S_1878,22-26,Female,Philippines,"Palawan, Puerto Prinsesa City"
S_1879,27-31,Female,United States of America,"Logan, Utah"
S_1880,22-26,Female,United States,Utah
S_1881,18-21,Male,Papua New Guinea,Hawaii
S_1882,37-42,Female,United States of America,Sacramento California
S_1883,22-26,Male,mexico,monterrey
S_1884,22-26,Female,usa,Utah
S_1885,50-58,Female,USA,"Sandy, Utah"
S_1886,22-26,Female,USA,ARIZONA
S_1887,22-26,Female,USA,Utah
S_1888,22-26,Male,Japan,Hyogo
S_1889,22-26,Male,United States,"Mesa, AZ"
S_1890,18-21,Female,USA,Colorado
S_1891,22-26,Male,Tahiti,Bora Bora
S_1892,50-58,Male,United States,"Anthem, AZ"
S_1893,22-26,Female,Philippines,Cavite
S_1894,22-26,Male,Philippines,Pangasinan
S_1895,27-31,Male,china,jiangsu
S_1896,18-21,Male,Korea,Seoul
S_1897,22-26,Female,China,Tianjin
S_1898,22-26,Male,Philippines,Laguna
S_1899,22-26,Male,United States,"Tooele, UT"
S_1900,22-26,Female,Samoa,Tafuna
S_1901,22-26,Female,Hong Kong,Hong Kong
S_1902,22-26,Male,India,Hyderabad
S_1903,27-31,Female,United States,Hawaii
S_1904,22-26,Female,Samoa,Apia
S_1905,22-26,Male,United states,Laie
S_1906,50-58,Female,Philippines,Santiago City
S_1907,22-26,Female,Philippines,Camarines Norte
S_1908,22-26,Female,Japan,Tokyo
S_1909,50-58,Female,Kiribati,Tarawa
S_1910,18-21,Female,Thailand,Nonthaburi
S_1911,18-21,Male,USA,California
S_1912,18-21,Female,mongolia,ub
S_1913,27-31,Male,Tonga,Nuku’alofa
S_1914,27-31,Male,Philippines,Sta. Barbara
S_1915,37-42,Female,USA,Utah
S_1916,22-26,Male,Japan,Saitama
S_1917,22-26,Female,United States of America,California
S_1918,22-26,Female,Korea,Seoul
S_1919,22-26,Male,Indonesia,Surabaya
S_1920,22-26,Female,Philippines,Negros Occidental
S_1921,22-26,Female,USA,Oregon
S_1922,22-26,Female,United States,Hawaii
S_1923,18-21,Female,Kiribati,Tarawa
S_1924,18-21,Female,mongolia,ulaanbatar
S_1925,18-21,Male,Jaoan,Chiba
S_1926,18-21,Female,Papua New Guinea,Port Moresby
S_1927,22-26,Male,Fiji,Suva
S_1928,27-31,Male,U.S,Colorado
S_1929,18-21,Male,United States,UT
S_1930,18-21,Male,USA,Montana
S_1931,22-26,Male,Usa,Louisiana
S_1932,27-31,Female,Kiribati,Tarawa
S_1933,22-26,Female,Japan,Saitama
S_1934,22-26,Female,USA,Arizona
S_1935,22-26,Male,sri lanka,colombo
S_1936,18-21,Male,Japan,Saitama
S_1937,59-64,Female,US,"Hawaii, Laie"
S_1938,22-26,Male,United States,"Eden, UT"
S_1939,37-42,Female,United States,Arizona
S_1940,22-26,Male,USA,"Sandy, Utah"
S_1941,18-21,Female,Mongolia,Ulaanbaatar
S_1942,18-21,Female,United States,Utah
S_1943,22-26,Female,United States of America,"Salt Lake City, Utah"
S_1944,18-21,Female,United States,Utah
S_1945,22-26,Female,USA,Hawaii
S_1946,22-26,Female,United States,"Laie, Hawaii"
S_1947,22-26,Female,Philippines,Taguig
S_1948,18-21,Female,USA,Utah
S_1949,27-31,Male,New Zealand,Hamilton
S_1950,18-21,Female,United States,Utah
S_1951,18-21,Male,Philippines,Surigao City
S_1952,59-64,Female,Fiji,Suva
S_1953,32-36,Female,United States,Hawaii
S_1954,22-26,Female,Philippines,Taguig
S_1955,18-21,Female,New Zealand,Northland
S_1956,18-21,Male,U.S,Hawaii
S_1957,22-26,Female,United States,California
S_1958,18-21,Male,Philippines,Tuguegarao City
S_1959,22-26,Male,Philippines,Philippines
S_1960,22-26,Female,Philippines,Isabela
S_1961,18-21,Male,Usa,Arizona
S_1962,22-26,Female,USA,Florida
S_1963,22-26,Male,Fiji,Laie
S_1964,37-42,Male,USA,Hawaii
S_1965,22-26,Male,Philippines,Tanauan
S_1966,27-31,Female,Kiribati,Tarawa
S_1967,18-21,Male,United States,"Billings, Montana"
S_1968,18-21,Female,United States,Colorado
S_1969,18-21,Female,USA,Utah
S_1970,22-26,Male,Korea,Seoul
S_1971,22-26,Female,United States,Hawaii
S_1972,22-26,Male,Philippines,Leyte
S_1973,22-26,Female,Philippines,Cebu
S_1974,22-26,Male,USA,Texas
S_1975,27-31,Male,Cambodia,Phnom Penh
S_1976,22-26,Male,Mexico,Nuevo Leon
S_1977,22-26,Female,philippines,tuguegarao
S_1978,22-26,Female,Japan,Osaka
S_1979,22-26,Female,Philippines,Cavite
S_1980,22-26,Female,New Zealand,Auckland
S_1981,22-26,Male,Philippines,General Santos City
S_1982,22-26,Female,USA,Hawaii
S_1983,27-31,Female,Malaysia,Sarawak
S_1984,22-26,Female,Fiji,Nadi
S_1985,22-26,Male,USA,Hawaii
S_1986,18-21,Female,USA,Newport
S_1987,18-21,Female,Malaysia,Penang
S_1988,18-21,Female,Indonesia,Seko
S_1989,32-36,Male,Kingdom of Tonga,Haapai
S_1990,22-26,Male,USA,California
S_1991,22-26,Female,United States,hawaii
S_1992,22-26,Female,United States,"Kamas, Utah."
S_1993,22-26,Female,USA,Spokane
S_1994,22-26,Male,USA,NorCal
S_1995,22-26,Male,Philippines,Pasig
S_1996,27-31,Male,Japan,Hyogo
S_1997,18-21,Male,USA,"Anchorage, AK"
S_1998,22-26,Female,Tonga,Pangai
S_1999,18-21,Female,South Korea,Ulsan
S_2000,18-21,Female,Taiwan,New Taipei City
S_2001,22-26,Male,USA,West Virginia
S_2002,22-26,Female,Samoa,Apia
S_2003,22-26,Male,Wisconsin,Ladysmith
S_2004,22-26,Female,US,HI
S_2005,22-26,Male,USA,Washington
S_2006,27-31,Female,Kiribati,Tarawa
S_2007,22-26,Female,Philippines,Binalonan
S_2008,22-26,Male,mongolia,ulaanbatar
S_2009,22-26,Male,México,Veracruz
S_2010,27-31,Male,USA,Utah
S_2011,27-31,Female,United States,Idaho
S_2012,18-21,Female,USA,Virginia
S_2013,22-26,Male,USA,Washington
S_2014,22-26,Female,Philippines,"Palawan, Puerto Prinsesa City"
S_2015,22-26,Female,China,Harbin
S_2016,22-26,Female,USA,Oregon
S_2017,22-26,Female,USA,Colorado
S_2018,27-31,Male,United States,Missouri
S_2019,27-31,Female,New Zealand,Hastings
S_2020,22-26,Female,China,Hebei
S_2021,22-26,Female,United States,Arizona
S_2022,27-31,Male,Canada,Pincher Creek
S_2023,22-26,Female,United States,Utah
S_2024,50-58,Male,United States,Martinsburg
S_2025,22-26,Male,Philippines,Laguna
S_2026,27-31,Female,Indonesia,Cikarang
S_2027,43-49,Female,USA,California
S_2028,22-26,Male,United States,"Lehi, UT"
S_2029,22-26,Female,USA,Utah
S_2030,22-26,Male,America,Oregon
S_2031,22-26,Female,Kiribati,Tarawa
S_2032,22-26,Male,Philippines,Pangsinan
S_2033,22-26,Male,United States,Washington
S_2034,43-49,Female,mongolia,ulaanbatar
S_2035,22-26,Female,Philippines,Quezon City
S_2036,22-26,Female,United States,Utah
S_2037,50-58,Female,USA,Hawaii
S_2038,22-26,Female,Philippines,"Naga City, Camarines Sur"
S_2039,22-26,Female,Japan,Osaka
S_2040,18-21,Male,Samoa,Unknown
S_2041,22-26,Female,United States,Oregon
S_2042,27-31,Female,Philippines,"Naga City, Camarines Sur"
S_2043,22-26,Female,usa,allentown
S_2044,27-31,Female,US,Utah
S_2045,32-36,Female,Kiribati,Tarawa
S_2046,32-36,Male,El Salvador,"Phoenix, Arizona"
S_2047,22-26,Female,Fiji,Suva
S_2048,22-26,Male,Philippines,Pangasinan
S_2049,22-26,Female,Papua New Guinea,Papua New Guinea
S_2050,27-31,Female,United States,Texas
S_2051,50-58,Female,PNG,Port Moresby
S_2052,22-26,Female,Argentina,San Martín de los Andes
S_2053,18-21,Male,Philippines,General Santos City
S_2054,22-26,Male,Tahiti,French Polynesia
S_2055,27-31,Male,Philippines,Pangasinan
S_2056,22-26,Female,Brazil,Sao Paulo
S_2057,22-26,Male,Kiribati,Tarawa
S_2058,22-26,Female,Philippines,Valenzuela
S_2059,18-21,Male,USA,California
S_2060,22-26,Female,Japan,Miyagi
S_2061,22-26,Female,Papua New Guinea,"Port Moresby, Papua New Guinea"
S_2062,22-26,Female,Philippines,Laguna
S_2063,37-42,Female,United States,Hawaii
S_2064,27-31,Female,Samoa,Apia
S_2065,22-26,Female,México,Veracruz
S_2066,43-49,Female,Kingdom of Hawai’i,Makawao
S_2067,50-58,Female,United States,Utah
S_2068,27-31,Female,Usa,Ohio
S_2069,22-26,Female,Malaysia,Kuala Lumpur
S_2070,18-21,Male,PH,Tarlac
S_2071,22-26,Male,Papua New Guinea,Port Moresby
S_2072,22-26,Female,Peru,Arequipa
S_2073,22-26,Female,Philippine,Alicia
S_2074,22-26,Female,Samoa,Aleisa
S_2075,22-26,Male,Japan,Miyagi
S_2076,22-26,Female,USA,Florida
S_2077,32-36,Female,USA,California/Hawaii
S_2078,27-31,Female,Fiji,Suva
S_2079,18-21,Female,Pakistan,Punjab
S_2080,27-31,Male,Japan,Kannonnji
S_2081,18-21,Male,Cambodia,Phnom Penh
S_2082,22-26,Female,New Zealand,Tūrangi
S_2083,18-21,Male,Indonesia,Yogyakarta
S_2084,18-21,Female,Indonesia,Jakarta
S_2085,18-21,Female,USA,oceanside
S_2086,22-26,Female,USA,Sandy
S_2087,27-31,Female,Philippines,Bohol
S_2088,22-26,Female,United States,Utah
S_2089,22-26,Male,Tahiti,French Polynesia
S_2090,43-49,Male,Kiribati,Tarawa
S_2091,18-21,Male,Malaysia,Penang
S_2092,43-49,Female,United States of America,"Salt Lake City, Utah"
S_2093,22-26,Female,Kiribati,Tarawa
S_2094,27-31,Female,United States,Utah
S_2095,27-31,Male,USA,California
S_2096,66-70,Female,New Zealand,Hastings
S_2097,22-26,Female,Indonesia,Bogor
S_2098,27-31,Male,United States,Utah
S_2099,22-26,Female,USA,Utah
S_2100,22-26,Female,United States,New Mexico
S_2101,22-26,Female,United States of America,Colorado
S_2102,18-21,Female,Philippines,Taguig
S_2103,50-58,Male,United States,Utah
S_2104,27-31,Female,Korea,Seoul
S_2105,22-26,Female,Sāmoa,Hawaii
S_2106,59-64,Male,China,Guangdong
S_2107,22-26,Male,United States,Providence
S_2108,18-21,Female,United States,Utah
S_2109,18-21,Female,united states,airway heights
S_2110,27-31,Male,Mexico,Veracruz
S_2111,18-21,Female,Philippines,SURIGAO CITY
S_2112,22-26,Female,United States,Bluffdale Utah
S_2113,22-26,Male,Philippines,Pasig
S_2114,32-36,Female,Fiji,Laie
S_2115,27-31,Female,Philippines,Allen
S_2116,43-49,Male,Kiribati,Tarawa
S_2117,22-26,Female,United States,Utah
S_2118,22-26,Female,Kiribati,Tarawa
S_2119,22-26,Female,United States,Washington
S_2120,18-21,Female,United States,"Kamas, UT"
S_2121,59-64,Female,USA,Hawaii
S_2122,18-21,Male,Papua New Guinea,Port Morgan
S_2123,22-26,Female,PNG,Port Moresby
S_2124,18-21,Female,Indonesia,Bogor
S_2125,22-26,Male,Mexico,Mexico city
S_2126,18-21,Male,Indonesia,Surakarta
S_2127,22-26,Female,Philippines,Valenzuela
S_2128,43-49,Female,New Zealand,Paihia
S_2129,22-26,Male,USA,Az
S_2130,22-26,Male,Unite States,"Springville, UT"
S_2131,22-26,Male,United States of America,Utah
S_2132,22-26,Female,Kiribati,Tarawa
S_2133,22-26,Female,Philippines,Antipolo City
S_2134,22-26,Female,Canada,Alberta
S_2135,27-31,Female,United States,Washington
S_2136,18-21,Female,Philippines,Utah
S_2137,18-21,Female,Philippines,Bacolod City
S_2138,22-26,Female,Tonga,Tonga
S_2139,27-31,Female,United States of America,Utah
S_2140,18-21,Male,Tahiti,Tahiti
S_2141,22-26,Female,India,Delhi
S_2142,22-26,Male,Philippines,Nueva Vizcaya
S_2143,43-49,Female,Japan,Saitama
S_2144,18-21,Male,America,Ohio
S_2145,22-26,Female,Kiribati,Tarawa
S_2146,18-21,Male,USA,Arizona
S_2147,18-21,Female,Mexico,Veracruz
S_2148,27-31,Female,Philippines,Lucena
S_2149,18-21,Female,United States,Connecticut
S_2150,18-21,Male,Vietnam,Saigon
S_2151,22-26,Female,usa,colorado
S_2152,18-21,Male,United States,Colorado
S_2153,22-26,Male,United States,Colorado
S_2154,18-21,Female,US,Utah
S_2155,18-21,Female,Philippines,Laie
S_2156,22-26,Female,Philippines,Manila
S_2157,18-21,Male,USA,Utah
S_2158,27-31,Male,United States,Utah
S_2159,22-26,Female,USA,Hawaii
S_2160,22-26,Male,China,Yunnan
S_2161,18-21,Female,United States,Utah
S_2162,22-26,Male,United States,Utah
S_2163,22-26,Female,Japan,Miyagi
S_2164,22-26,Female,United States,Utah
S_2165,18-21,Female,Brazil,Sao Paulo
S_2166,22-26,Female,USA,California
S_2167,22-26,Female,United States,Valencia
S_2168,18-21,Male,United States of America,Utah
S_2169,27-31,Female,America,California
S_2170,22-26,Male,New Zealand,Hastings
S_2171,22-26,Male,India,Deli
S_2172,22-26,Female,Japan,Okinawa
S_2173,37-42,Female,United States,Colorado
S_2174,18-21,Female,Indonesia,Jakarta
S_2175,18-21,Male,United States,Washington
S_2176,22-26,Female,Tarawa,Kiribati
S_2177,27-31,Male,United States of America,"Albany, Oregon"
S_2178,22-26,Male,US,"Hawaii, Laie"
S_2179,22-26,Male,United States,"Boise, Idaho"
S_2180,22-26,Male,Philippines,Santiago City
S_2181,18-21,Female,Canada,Calgary
S_2182,22-26,Female,United States,Nevada
S_2183,22-26,Female,United States,Texas
S_2184,27-31,Male,Brazil,Sao Paulo
S_2185,22-26,Female,United States,Texas
S_2186,22-26,Female,United States,Utah
S_2187,22-26,Female,El Salvador,"Phoenix, Arizona"
S_2188,18-21,Male,United States,Arizona
S_2189,43-49,Female,Philippines,Lubao
S_2190,18-21,Female,USA,"Alpine, Utah"
S_2191,22-26,Female,Philippines,Pangasinan
S_2192,18-21,Female,USA,Utah
S_2193,22-26,Female,New Zealand,Hamilton
S_2194,27-31,Female,United States,Iowa
S_2195,22-26,Male,Sāmoa,Hawaii
S_2196,22-26,Female,China,Chengdu
S_2197,22-26,Male,Philippines,Hawaii
S_2198,27-31,Male,Usa,Utah
S_2199,27-31,Female,United States,Boise
S_2200,43-49,Female,Montana,Charlo Montana
S_2201,22-26,Male,United States,"Laie, Hawaii"
S_2202,43-49,Male,United States,Oregon
S_2203,18-21,Female,USA,San Francisco
S_2204,27-31,Male,Mongolia,Ulaanbaatar
S_2205,22-26,Female,USA,Oregon
S_2206,32-36,Female,Mongolia,Ulaanbaatar
S_2207,27-31,Female,USA,Utah
S_2208,18-21,Female,United States,California
S_2209,18-21,Female,United States,Idaho
S_2210,18-21,Male,Thailand,Nonthaburi
S_2211,18-21,Male,Canada,Lethbridge
S_2212,22-26,Female,United States,Utah
S_2213,22-26,Female,United States,Utah
S_2214,32-36,Male,Philippines,"Naga City, Camarines Sur"
S_2215,32-36,Female,French Polynesia,Mataiea
S_2216,43-49,Female,Papua New Guinea,Papua New Guinea
S_2217,22-26,Female,USA,Texas
S_2218,50-58,Female,Papua New Guinea,Port Moresby
S_2219,22-26,Female,Philippines,Quezon City
S_2220,22-26,Female,US,Spokane Washington
S_2221,22-26,Male,USA,Washington
S_2222,22-26,Male,USA,Utah
S_2223,37-42,Female,Philippines,Davao City
S_2224,22-26,Male,United States,Boise
S_2225,18-21,Female,United State,Utah
S_2226,22-26,Female,USA,Hawaii
S_2227,22-26,Female,United States,Montana
S_2228,22-26,Female,United States,"Ridgefield, WA"
S_2229,22-26,Male,USA,Wisconsin
S_2230,22-26,Female,Philippines,Gensan City
S_2231,27-31,Female,United states,Draper Utah
S_2232,18-21,Male,United States,Provo Utah
S_2233,22-26,Female,Samoa,Fale Lili
S_2234,18-21,Male,United States,Arizona
S_2235,22-26,Male,Philippines,Isabela
S_2236,43-49,Female,El Salvador,"Phoenix, Arizona"
S_2237,27-31,Female,China,China
S_2238,22-26,Male,United States,Loganville
S_2239,22-26,Male,United States,Oregon
S_2240,18-21,Male,Philippines,Naga
S_2241,22-26,Female,India,Hyderabad
S_2242,22-26,Female,Philippines,Camarines Sur
S_2243,22-26,Female,USA,Florida
S_2244,27-31,Female,Philippines,SURIGAO CITY
S_2245,22-26,Male,El Salvador,"Phoenix, Arizona"
S_2246,22-26,Female,India,Deli
S_2247,27-31,Male,Taiwan,Changhua
S_2248,18-21,Female,America,Las Vegas
S_2249,22-26,Female,India New Delhi,New Delhi
S_2250,22-26,Male,United States,Nevada
S_2251,18-21,Male,philippines,quezon city
S_2252,18-21,Female,Philippines,Ilagan City
S_2253,22-26,Male,United States,Utah
S_2254,37-42,Female,USA,Hawaii
S_2255,18-21,Female,United States,UT
S_2256,22-26,Male,Indonesia,Jakarta
S_2257,32-36,Male,Japan,Toride
S_2258,22-26,Male,philippines,tuguegarao
S_2259,27-31,Male,United States,Bluffdale Utah
S_2260,32-36,Female,Brazil,Sao Paulo
S_2261,22-26,Female,papua new guinea,Hawaii
S_2262,22-26,Male,Mongolia,Ulaanbaatar
S_2263,18-21,Male,India,Delhi
S_2264,22-26,Male,United States,Utah
S_2265,22-26,Female,Malaysia,Kuala Lumpur
S_2266,22-26,Female,USA,"Bluffdale, Utah"
S_2267,43-49,Male,Fiji,Suva
S_2268,22-26,Female,united states,airway heights
S_2269,22-26,Female,United States,Utah
S_2270,22-26,Female,Unknown,Unknown
S_2271,22-26,Male,United States,Texas
S_2272,22-26,Female,Kiribati,Tarawa
S_2273,18-21,Female,USA,Idaho
S_2274,43-49,Female,México,Veracruz
S_2275,22-26,Male,Philippines,Laie
S_2276,18-21,Female,Philippines,Manila
S_2277,50-58,Female,USA,las vegas
S_2278,37-42,Female,Philippines,Lucena
S_2279,27-31,Female,Philippines,Cebu City
S_2280,18-21,Female,Philippines,Quezon City
S_2281,22-26,Male,Mexico,Cedar Park
S_2282,18-21,Female,Tonga,Vava’u
S_2283,18-21,Male,Samoa,Apia Samoa
S_2284,22-26,Female,Tonga,Nuku'alofa
S_2285,22-26,Male,Tahiti,French Polynesia
S_2286,22-26,Female,New Zealand,Hastings
S_2287,18-21,Male,United States,Oregon
S_2288,27-31,Female,mongolia,ub
S_2289,27-31,Female,United States,"Logan, UT"
S_2290,43-49,Female,United States,"Billings, Montana"
S_2291,18-21,Male,India,Hyderabad
S_2292,18-21,Male,Utah,Orem
S_2293,18-21,Female,Tonga,Haakame
S_2294,43-49,Male,United States of America,"Draper, Utah"
S_2295,27-31,Female,Tahiti,French Polynesia
S_2296,22-26,Male,United States,Bountiful
S_2297,43-49,Female,India,Chennai
S_2298,22-26,Female,Philippines,Nueva Vizcaya
S_2299,18-21,Female,Philippines,Santiago City
S_2300,18-21,Female,India,Chennai
S_2301,18-21,Male,Canada,Alberta
S_2302,22-26,Male,Japan,Toyama
S_2303,22-26,Male,Tonga,Tonga
S_2304,22-26,Female,Philippines,Baguio City
S_2305,18-21,Male,US,West Virginia
S_2306,22-26,Male,Philippines,Manila
S_2307,43-49,Female,Philippines,Manila
S_2308,22-26,Female,Papua New Guinea,Port Moresby
S_2309,22-26,Male,United States,Utah
S_2310,22-26,Male,Papua New Guinea,"Port Moresby, Papua New Guinea"
S_2311,18-21,Female,USA,Utah
S_2312,50-58,Male,Philippines,Gumaca
S_2313,18-21,Female,USA,Oregon
S_2314,22-26,Female,South Korea,Gwangju
S_2315,43-49,Female,United States,California
S_2316,22-26,Female,USA,Texas
S_2317,22-26,Male,United States,Utah
S_2318,22-26,Female,New Zealand,Haruru
S_2319,18-21,Female,Australia,Gold Coast
S_2320,22-26,Female,United States,Boise Idaho
S_2321,22-26,Female,United States,"Atlanta, GA"
S_2322,22-26,Female,India,Hyderabad
S_2323,18-21,Male,Indonesia,Jakarta
S_2324,22-26,Male,Kiribati,Tarawa
S_2325,22-26,Female,Philippines,Laguna
S_2326,27-31,Female,America,Idaho
S_2327,22-26,Female,USA,Kailua Hawaii
S_2328,43-49,Male,Kiribati,Tarawa
S_2329,37-42,Female,United States,"Logan, Utah"
S_2330,22-26,Female,United States,Utah
S_2331,27-31,Female,China,Guangdong
S_2332,27-31,Female,Samoa,Tafuna
S_2333,22-26,Male,Thailand,Bangkok
S_2334,27-31,Female,United States,CO
S_2335,22-26,Male,Weisheng,Kuala Lumpur
S_2336,27-31,Male,philippines,manila
S_2337,22-26,Male,United States,UT
S_2338,22-26,Male,U.S,Hawaii
S_2339,22-26,Male,USA,Hawaii
S_2340,22-26,Female,USA,Virginia
S_2341,22-26,Female,United States,Valencia
S_2342,18-21,Male,"French Polynesia, Tahiti",Pirae
S_2343,18-21,Female,United States,Indiana
S_2344,22-26,Female,Japan,Kannonnji
S_2345,18-21,Male,Kiribati,Tarawa
S_2346,22-26,Male,United States,Utah
S_2347,22-26,Female,Fiji,Lautoka
S_2348,22-26,Male,Samoa,Apia
S_2349,22-26,Male,Scotland,Aberdeen
S_2350,18-21,Female,Japan,Kannonnji
S_2351,22-26,Female,United States,Utah
S_2352,27-31,Female,United States,Washington
S_2353,27-31,Male,United States,American Samoa
S_2354,32-36,Male,Fiji,Suva
S_2355,22-26,Male,United States of America,Utah
S_2356,27-31,Female,Japan,Sendai
S_2357,22-26,Male,USA,"Alpine, Utah"
S_2358,27-31,Female,USA,Texas
S_2359,43-49,Female,PH,Tarlac
S_2360,43-49,Female,USA,California
S_2361,22-26,Female,Philippines,Hawaii
S_2362,22-26,Male,USA,Colorado
S_2363,22-26,Female,United States,Utah
S_2364,22-26,Female,Kiribati,Tarawa
S_2365,27-31,Female,USA,Logan
S_2366,22-26,Female,Vietnam,Saigon
S_2367,71-77,Male,USA,Washington
S_2368,18-21,Female,United States,Utah
S_2369,22-26,Male,Canada,HI
S_2370,18-21,Female,Mongolia,Ulaanbaatar
S_2371,22-26,Male,Japan,Japan
S_2372,27-31,Male,Taiwan,Taichung City
S_2373,59-64,Female,United States,Wyoming
S_2374,22-26,Male,Malaysia,Subang Jaya
S_2375,18-21,Male,Japan,Okinawa
S_2376,50-58,Male,united states,airway heights
S_2377,18-21,Female,USA,Texas
S_2378,27-31,Female,USA,Herriman
S_2379,22-26,Male,Tahiti,French Polynesia
S_2380,22-26,Male,USA,Arizona
S_2381,22-26,Male,"Tahiti, French Polynesia","Punaauia, Taravao, and Papeete"
S_2382,18-21,Female,United States,Florida
S_2383,22-26,Female,United States,Virginia
S_2384,18-21,Female,Tahiti,Tahiti
S_2385,22-26,Female,Philippines,Pangasinan
S_2386,22-26,Male,Philippines,Pasuquin
S_2387,22-26,Female,United States,"Laie, Hawaii"
S_2388,22-26,Female,Canada,Alberta
S_2389,22-26,Female,United States,Providence
S_2390,27-31,Male,US,HI
S_2391,22-26,Female,Japan,Gifu (Prefecture)
S_2392,22-26,Female,Papua New Guinea,Madang
S_2393,27-31,Male,Philippines,Negros Occidental
S_2394,22-26,Male,Philippines,General Santos City
S_2395,22-26,Female,United States,"Salt lake city, Utah"
S_2396,22-26,Female,United States,"Magna, utah"
S_2397,22-26,Female,Philippines,"Naga City, Camarines Sur"
S_2398,22-26,Female,Tonga,Tongatapu
S_2399,22-26,Female,United States,Utah
S_2400,22-26,Female,United State,California
S_2401,18-21,Male,United States,Texas
S_2402,22-26,Female,United states,Laie
S_2403,22-26,Male,United States of America,California
S_2404,27-31,Female,USA,Virginia
S_2405,22-26,Female,U.S,Colorado
S_2406,22-26,Female,USA,Wisconsin
S_2407,18-21,Female,Philippines,Makati City
S_2408,22-26,Male,Philippines,Cebu
S_2409,32-36,Female,Tonga,Tonga
S_2410,37-42,Female,USA,ARIZONA
S_2411,22-26,Male,United States,Utah
S_2412,22-26,Female,Philippines,Southern Leyte
S_2413,18-21,Male,USA,Logan
S_2414,18-21,Male,United States,Indiana
S_2415,59-64,Female,Kiribati,Tarawa
S_2416,37-42,Male,Philipphines,Manila
S_2417,22-26,Female,Philippines,Valenzuela
S_2418,22-26,Female,Usa,Hawaii
S_2419,22-26,Female,United States,Texas
