source_human_id,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
H_0335,0.7279974448802483,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.25765660221983144,MODERATE,You find most apps usable but sometimes need time to learn.,-0.9340169828878854,LOW,You rarely choose to adopt new digital tools in daily life.,0.6625304599330238,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.10224805518210056,MODERATE,You think current AI has reasonable but limited capability.
H_0336,-0.3579253353495553,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.7793627344913756,LOW,You find new technology interfaces difficult and frustrating.,1.443507129753711,HIGH,You actively seek out and adopt useful new technology tools.,0.8229701019611122,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.11384140740077862,MODERATE,You think current AI has reasonable but limited capability.
H_0337,-0.4727200738644087,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.46866873036888135,MODERATE,You find most apps usable but sometimes need time to learn.,0.05222670557548615,MODERATE,You sometimes try new technology when it seems relevant.,-1.0356701403317095,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.37828430189884665,MODERATE,You think current AI has reasonable but limited capability.
H_0338,-1.1358837103998374,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.8379652973908672,LOW,You find new technology interfaces difficult and frustrating.,-0.8611127108867992,LOW,You rarely choose to adopt new digital tools in daily life.,-1.089937539473949,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.2912213546115657,MODERATE,You think current AI has reasonable but limited capability.
H_0339,0.2865847857716134,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.2275703167351355,LOW,You find new technology interfaces difficult and frustrating.,-0.7277094725199119,LOW,You rarely choose to adopt new digital tools in daily life.,-0.5782210228872896,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.054382293536269714,MODERATE,You think current AI has reasonable but limited capability.
H_0340,-1.8613464215090585,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.634361028476542,LOW,You find new technology interfaces difficult and frustrating.,-1.9895467187824796,LOW,You rarely choose to adopt new digital tools in daily life.,-1.7316913868158466,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.6077111192255805,LOW,You doubt that current AI handles complex real-world tasks well.
H_0341,-0.9577406987639303,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.5339282957240684,LOW,You find new technology interfaces difficult and frustrating.,0.09936448784887168,MODERATE,You sometimes try new technology when it seems relevant.,0.3729435917716745,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.281813894587283,MODERATE,You think current AI has reasonable but limited capability.
H_0342,0.23057966937792237,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.2535573242030764,LOW,You find new technology interfaces difficult and frustrating.,1.2892160367853074,HIGH,You actively seek out and adopt useful new technology tools.,0.22910295216585022,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.22885773970349263,MODERATE,You think current AI has reasonable but limited capability.
H_0343,-1.3133148386301796,LOW,You are skeptical that AI tools genuinely improve task performance.,0.9940906315448075,HIGH,You pick up new technology quickly and find it intuitive.,-0.9983467029301433,LOW,You rarely choose to adopt new digital tools in daily life.,-1.4530666639945382,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.0680410521633463,LOW,You doubt that current AI handles complex real-world tasks well.
H_0344,-0.3437124764387687,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.039176188051941424,MODERATE,You find most apps usable but sometimes need time to learn.,0.5642420497119834,HIGH,You actively seek out and adopt useful new technology tools.,0.09920044562316697,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.021246711312468504,MODERATE,You think current AI has reasonable but limited capability.
H_0345,-0.7981507604432073,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7094551028435923,LOW,You find new technology interfaces difficult and frustrating.,0.2121142497333583,MODERATE,You sometimes try new technology when it seems relevant.,-0.6810239247016519,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.2038700479724845,MODERATE,You think current AI has reasonable but limited capability.
H_0346,-1.1501795005992206,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.235904073642625,LOW,You find new technology interfaces difficult and frustrating.,-1.574497614003546,LOW,You rarely choose to adopt new digital tools in daily life.,0.15462622566147777,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.11409938505441834,MODERATE,You think current AI has reasonable but limited capability.
H_0347,0.34436130270738624,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.11629649978095521,MODERATE,You find most apps usable but sometimes need time to learn.,-0.37784854952437635,MODERATE,You sometimes try new technology when it seems relevant.,0.4298145581819966,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3041373932299771,MODERATE,You think current AI has reasonable but limited capability.
H_0348,0.7315979917106378,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.0672208940272454,HIGH,You pick up new technology quickly and find it intuitive.,-0.00842480146683764,MODERATE,You sometimes try new technology when it seems relevant.,1.8090010641566099,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4826974251068412,HIGH,You believe current AI is capable of complex information tasks.
H_0349,-0.6014048954610067,LOW,You are skeptical that AI tools genuinely improve task performance.,0.2748557518971724,MODERATE,You find most apps usable but sometimes need time to learn.,0.6547749971711526,HIGH,You actively seek out and adopt useful new technology tools.,-0.2074184805590949,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3986407650272653,MODERATE,You think current AI has reasonable but limited capability.
H_0350,-0.3134793127797429,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5922031569294848,LOW,You find new technology interfaces difficult and frustrating.,-0.09221739607290194,MODERATE,You sometimes try new technology when it seems relevant.,0.692368124348568,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.7461978910854926,LOW,You doubt that current AI handles complex real-world tasks well.
H_0351,3.2897104010372487,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.8613251277392389,HIGH,You pick up new technology quickly and find it intuitive.,1.5809300395634123,HIGH,You actively seek out and adopt useful new technology tools.,2.100097447160813,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.7435352119332329,HIGH,You believe current AI is capable of complex information tasks.
H_0352,-2.1119023701073116,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3206193987358377,LOW,You find new technology interfaces difficult and frustrating.,-1.1423504679075431,LOW,You rarely choose to adopt new digital tools in daily life.,0.013985182874722673,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.35962899308834007,MODERATE,You think current AI has reasonable but limited capability.
H_0353,-0.3516155207751585,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.5064967017566055,LOW,You find new technology interfaces difficult and frustrating.,-1.1267184035906093,LOW,You rarely choose to adopt new digital tools in daily life.,-1.4866941450607978,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.7084332609727855,LOW,You doubt that current AI handles complex real-world tasks well.
H_0354,0.647444915309853,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.5102435918406455,HIGH,You pick up new technology quickly and find it intuitive.,1.2094360919354656,HIGH,You actively seek out and adopt useful new technology tools.,1.4730994697570445,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.1166487134257759,LOW,You doubt that current AI handles complex real-world tasks well.
H_0355,-0.08688765209886772,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.3244628159979132,MODERATE,You find most apps usable but sometimes need time to learn.,0.8339918047910431,HIGH,You actively seek out and adopt useful new technology tools.,-0.06644007014676692,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.3628504298562818,LOW,You doubt that current AI handles complex real-world tasks well.
H_0356,1.3125110965614033,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.8996947065936605,HIGH,You pick up new technology quickly and find it intuitive.,0.9768410120120353,HIGH,You actively seek out and adopt useful new technology tools.,0.4538759577612099,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.2330795930319691,HIGH,You believe current AI is capable of complex information tasks.
H_0357,0.7286227430125065,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.16163794075169,HIGH,You pick up new technology quickly and find it intuitive.,0.7824841111525729,HIGH,You actively seek out and adopt useful new technology tools.,0.9564545632100984,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.5960485165933491,HIGH,You believe current AI is capable of complex information tasks.
H_0358,0.9867195662741509,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.5631920740521132,HIGH,You pick up new technology quickly and find it intuitive.,0.2761719467054897,MODERATE,You sometimes try new technology when it seems relevant.,1.640987710813314,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.8775864044553161,HIGH,You believe current AI is capable of complex information tasks.
